City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
TUMAKURU MADHUGIRI,29310508001,2015-16,GOVT HIGHER PRIMARY SCHOOL MUGADALABETTA,PAVAGADA,K T HALLY,MUGADALABETTA,Karnataka,572116,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
BELAGAVI,29010212209,2015-16,GOVT PU COLLEGE VANNUR VANNUR,BAILHONGAL,HANABARHATTI,VANNUR,Karnataka,591121,,,,ChIJFcn6JrBmvzsRNJIPK2NmrBM,C,City,belagavi,Govt. Sardar's P U College,"Kaktives Rd, Khade Bazar,  , Belagavi, Karnataka 590001, India"
BELAGAVI,29010200806,2015-16,GOVT PU COLLEGE BAILWAD BAILWAD,BAILHONGAL,BAILHONGAL,BAILWAD,Karnataka,591102,,,,ChIJFcn6JrBmvzsRNJIPK2NmrBM,C,City,belagavi,Govt. Sardar's P U College,"Kaktives Rd, Khade Bazar,  , Belagavi, Karnataka 590001, India"
BELAGAVI,29010207916,2015-16,SHRIKALMESHWAR PU COLLEGE M K HUBLI,BAILHONGAL,M.K.HUBLI,M.K.HUBLI,Karnataka,591118,,,,ChIJcZgBRTJhvzsRSXPCZ9IizJA,C,City,belagavi,SGV's Mahesh PU College,"MalMaruti Extention Area, Mahantesh Nagar, Belagavi, Karnataka 590017, India"
BELAGAVI,29010204202,2015-16,GOVT PU COLLEGE GOVANKOPPA GOVANAKOPP,BAILHONGAL,BUDARKATTI,GOVANAKOPP,Karnataka,591104,,,,ChIJFcn6JrBmvzsRNJIPK2NmrBM,C,City,belagavi,Govt. Sardar's P U College,"Kaktives Rd, Khade Bazar,  , Belagavi, Karnataka 590001, India"
TUMAKURU MADHUGIRI,29310316102,2015-16,GOVT HIGHER PRIMARY SCHOOL IRAKASANDRA COLONY,KORATAGERE,I K COLONY,NEELAGONDANAHALLI,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310305101,2015-16,GOVT LOWER PRIMARY SCHOOL BAJJANAHALLI,KORATAGERE,THEETHA,BAJJANAHALLI,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310305302,2015-16,GOVT LOWER PRIMARY SCHOOL DINNEPALYA,KORATAGERE,BUKKAPATNA,HANCHIHALLI,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310305401,2015-16,GOVT HIGHER PRIMARY SCHOOL KEREYAGALAHALLI,KORATAGERE,THEETHA,KERAYAGALAHALLI,Karnataka,572129,,,,,,,,,
MYSURU,29260407604,2015-16,(UNAIDED) SREE BASAVESHWERA HIGH SCHOOL,HUNSUR,HIRIKYATHANAHALLI,HARAVE,Karnataka,571134,,,,,,,,,
MYSURU,29260427003,2015-16,GOVERNMENT JUNIOR COLLEGE GIRLS  HUNSUR WARD-11,HUNSUR,HUNSUR SOUTH,HUNSUR WARD-9,Karnataka,571105,,,,ChIJ3cXgzQZwrzsRIDHsqOxiz1U,C,City,mysuru,Government Junior College Lakshimipuram,"Lakshimipuram, Mysuru, Karnataka 570004, India"
MYSURU,29260426613,2015-16,GOVERNMENT HIGHER PRIMARY SCHOOL KARIGOWDARA BEEDE,HUNSUR,HUNSUR SOUTH,HUNSUR WARD-22,Karnataka,571105,,,,ChIJs_QN4jF7pTsRcoF4EzKPCeY,B,Pincode,571105,Government Higher Primary School B R kaval,"Mysore, B R kaval, Karnataka 571105, India"
MYSURU,29260429502,2015-16,(UNAIDED) MADHAVA VIDYA SAMSTHE KAN HPS,HUNSUR,HUNSUR SOUTH,HUNSUR WARD-26,Karnataka,571105,,,,,,,,,
BELAGAVI,29011101101,2015-16,KANNADA LOWER PRIMARY SCHOOL BENNUR,RAMDURG,MUDAKAVI,BENNUR,Karnataka,591123,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011101201,2015-16,KANNADA HIGHER PRIMARY SCHOOL BOCHBAL,RAMDURG,MULLUR,BOCHBAL,Karnataka,591117,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011210602,2015-16,KANNADA HIGHER PRIMARY SCHOOL YARGATTI,SOUNDATTI,YARGATTI,YARGATTI,Karnataka,591129,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011210604,2015-16,URDU HIGHER PRIMARY SCHOOL YARGATTI,SOUNDATTI,YARGATTI,YARGATTI,Karnataka,591129,,,,ChIJP_yOVdllvzsRCv6-C7dqnq4,C,City,belagavi,Govt Urdu Higher Primary School,"No-9, Majagaon, Belagavi, Karnataka 590008, India"
TUMAKURU MADHUGIRI,29310318601,2015-16,GOVT HIGHER PRIMARY SCHOOL NEGALALA,KORATAGERE,BOODAGAVI,NEGALALA,Karnataka,572138,,,,,,,,,
TUMAKURU MADHUGIRI,29310318701,2015-16,GOVT HIGHER PRIMARY SCHOOL DASARAHALLI,KORATAGERE,KORATAGERE PATTANA,DASARAHALLI,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310300102,2015-16,GOVT URDU HIGHER PRIMARY SCHOOL HOLAVANAHALLI,KORATAGERE,KORATAGERE(URDU),HOLAVANAHALLI,Karnataka,572121,,,,,,,,,
TUMAKURU MADHUGIRI,29310402902,2015-16,GOVT LOWER PRIMARY SCHOOL MUDDENAHALLI GOLLARAHATTY,MADHUGIRI,GANJALA GUNTE,MUDDENAHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310427301,2015-16,GOVT HIGHER PRIMARY GIRLS SCHOOL MADHUGIRI,MADHUGIRI,MADHUGIRI,MADHUGIRI WARD-15,Karnataka,572132,,,,,,,,,
TUMAKURU MADHUGIRI,29310421001,2015-16,GOVT HIGHER PRIMARY SCHOOL HANDRALU,MADHUGIRI,BYALYA,HANDRALU,Karnataka,572175,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310416105,2015-16,PRARTHANA LOWER PRIMARY PUBLIC SCHOOL DANDINADIBBA,MADHUGIRI,DODDERI,DODDERI,Karnataka,572112,,,,,,,,,
TUMAKURU MADHUGIRI,29310416106,2015-16,GOVT PRE UNIVERSITY COLLEGE DABBEGHATTA,MADHUGIRI,DABBEGATTA,DODDERI,Karnataka,572132,,,,ChIJ5d8G-kWxsTsRZcXA5f8ye_M,B,Locality,madhugiri,"Govt. P.U.College, Puravara","Madhugiri - Kodigenahalli - Hindupura Rd, Kempapura, Karnataka 572175, India"
MYSURU,29261025907,2015-16,GOVT HIGHER PRIMARY SCHOOL PETE PEIYAPATNA WARD-1,PERIYA PATNA,PERIYAPATNA,PEIYAPATNA WARD-1,Karnataka,571107,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29261009901,2015-16,GOVT HIGHER PRIMARY SCHOOL  MUDDANA HALLI,PERIYA PATNA,PANCHAVALLI,MUDDANA HALLI,Karnataka,571105,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29261010001,2015-16,GOVT HIGHER PRIMARY SCHOOL SATHYAGALA,PERIYA PATNA,PANCHAVALLI,SATHYAGALA,Karnataka,571105,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
BELAGAVI,29010206730,2015-16,KNVV PU COLLEGE KITTUR KITTUR,BAILHONGAL,KITTUR,KITTUR,Karnataka,591115,,,,ChIJcZgBRTJhvzsRSXPCZ9IizJA,C,City,belagavi,SGV's Mahesh PU College,"MalMaruti Extention Area, Mahantesh Nagar, Belagavi, Karnataka 590017, India"
BELAGAVI,29010201712,2015-16,KHPS ANUNODAYA BELAVADI,BAILHONGAL,BELAVADI,BELAVADI,Karnataka,591104,,,,,,,,,
BELAGAVI,29010201801,2015-16,K.H.P.S. BUDIHAL,BAILHONGAL,BELAVADI,BUDIHAL,Karnataka,591104,,,,,,,,,
TUMAKURU MADHUGIRI,29310413002,2015-16,GOVT URDU LOWER PRIMARY SCHOOL KITTAGALI,MADHUGIRI,MADHUGIRI(URDU),KITTAGALI,Karnataka,572112,,,,,,,,,
TUMAKURU MADHUGIRI,29310428202,2015-16,GOVT LOWER PRIMARY SCHOOL KRISHNAIYANAPALYA,MADHUGIRI,GANJALA GUNTE,MUDDENAHALLI,Karnataka,572175,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310604604,2015-16,GOVT LOWER PRIMARY SCHOOL THIMMASAGARA,SIRA,MADALOORU,MADALOORU,Karnataka,572137,,,,,,,,,
TUMAKURU MADHUGIRI,29310626301,2015-16,BOMMALINGESHWARA AIDED JUNIOR COLLEGE SHIDLAKONA,SIRA,BENCHE,SHIDLEKONA,Karnataka,572137,,,,,,,,,
BELAGAVI,29011101701,2015-16,KANNADA HIGHER PRIMARY SCHOOL CHILAMUR,RAMDURG,NARASAPUR,CHILAMUR,Karnataka,591130,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011101702,2015-16,KANNADA LOWER PRIMARY SCHOOL JIVAPUR,RAMDURG,NARASAPUR,CHILAMUR,Karnataka,591130,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
MYSURU,29260913101,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL GONATHA GALA,NANJANAGUD,HEMMARAGALA,GONATHA GALA,Karnataka,571301,,,,ChIJg1QHQi1orzsRmqjA82jXxAw,B,Locality,nanjanagud,Government Lower Primary School,"Thomas Layout, Mysore, SH-50A, Nanjanagudu T Narsipura Road, Mysore, Mysore, Karnataka 571301, India"
MYSURU,29260913601,2015-16,GOVERNMENT HIGHER PRIMARY SCHOOL HANUMANA PURA,NANJANAGUD,DASANUR,HANUMANA PURA,Karnataka,571313,,,,ChIJNYQJuWV6rzsRcD62jFMD9uY,C,City,mysuru,Government Higher Primary School,"Hebbal, North Zone, Park, Kumbara Koppal, Mysuru, Karnataka 570016, India"
MYSURU,29260817101,2015-16,GOVERNMENT HIGHER PRIMARY SCHOOL DANAGALLI,MYSORE RURAL,D.SALUNDI,DANAGALLI,Karnataka,570008,,,,ChIJq6qqavlvrzsRnZA8WuFuAaY,B,Pincode,570008,Nalanda English Higher Primary School,"2nd Main, 10th Cross, Vidyaranyapuram, Mysuru, Karnataka 570008, India"
MYSURU,29260801902,2015-16,SRI ADICHUNCHANAGIRI BALAJAGATH,MYSORE RURAL,KALLURU NAGANA HALLI,GUNGRALA CHATHRA,Karnataka,571130,,,,,,,,,
BELAGAVI,29010404506,2015-16,KANNADA LOWER PRIMARY SCHOOL KALARKOPP HIREBAGEWADI,BELGAUM RURAL.,KK KOPPA,HIREBAGEWADI,Karnataka,591109,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29010404507,2015-16,KANNADA LOWER PRIMARY SCHOOL SIDDHANBHAVI HIREBAGEWADI,BELGAUM RURAL.,KK KOPPA,HIREBAGEWADI,Karnataka,591109,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29010815903,2015-16,KANNADA HIGHER PRIMARY SCHOOL NANDGAD,KHANAPUR,NANDGAD,NANDGAD,Karnataka,591120,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29010815904,2015-16,URDU HIGHER PRIMARY BOYS SCHOOL NANDGAD,KHANAPUR,NANDGAD,NANDGAD,Karnataka,591120,,,,,,,,,
TUMAKURU MADHUGIRI,29310406001,2015-16,GOVT HIGHER PRIMARY SCHOOL I.D.HALLI,MADHUGIRI,I.D.HALLY,I.D.HALLI,Karnataka,572124,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310425202,2015-16,GOVT HIGHER PRIMARY SCHOOL DEVARATHOPU,MADHUGIRI,KODIGENAHALLY,DEVARATHOPU,Karnataka,572127,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310425701,2015-16,GOVT LOWER PRIMARY SCHOOL BOMMENAHALLI,MADHUGIRI,KODIGENAHALLY,BOMMENAHALLI,Karnataka,572127,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310425702,2015-16,GOVT LOWER PRIMARY SCHOOL B.VADDARAHATTY,MADHUGIRI,KODIGENAHALLY,BOMMENAHALLI,Karnataka,572127,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310614401,2015-16,GOVT LOWER PRIMARY SCHOOL VENKATAPURA,SIRA,HALDODDERI,VENKATAPURA,Karnataka,572128,,,,,,,,,
TUMAKURU MADHUGIRI,29310605607,2015-16,GOVT LOWER PRIMARY KEREMUNDALA HATTI,SIRA,BEVINAHALLI,BEVINAHALLI,Karnataka,572135,,,,,,,,,
TUMAKURU MADHUGIRI,29310620314,2015-16,ST. ANNES PRE UNIVERSITY COLLEGE FOR GIRLS SIRA,SIRA,SIRA TOWN,SIRA WARD-2,Karnataka,572137,,,,,,,,,
TUMAKURU MADHUGIRI,29310611805,2015-16,GOVT LOWER PRIMARY SCHOOL HAVINALU,SIRA,SEEBI AGRAHARA,YALADABAAGI,Karnataka,572125,,,,,,,,,
BELAGAVI,29010206728,2015-16,GOVT PU COLLEGE (RAJGURU SWAMIJI) KITTUR KITTUR,BAILHONGAL,KITTUR,KITTUR,Karnataka,591115,,,,ChIJFcn6JrBmvzsRNJIPK2NmrBM,C,City,belagavi,Govt. Sardar's P U College,"Kaktives Rd, Khade Bazar,  , Belagavi, Karnataka 590001, India"
BELAGAVI,29010206729,2015-16,KRS RESI PU COLLEGE KITTUR KITTUR,BAILHONGAL,BAILUR,KITTUR,Karnataka,591115,,,,ChIJcZgBRTJhvzsRSXPCZ9IizJA,C,City,belagavi,SGV's Mahesh PU College,"MalMaruti Extention Area, Mahantesh Nagar, Belagavi, Karnataka 590017, India"
BELAGAVI,29010209309,2015-16,GOVT PU COLLEGE NAGANOOR NAGANUR,BAILHONGAL,NAGNOOR,NAGANUR,Karnataka,591102,,,,ChIJFcn6JrBmvzsRNJIPK2NmrBM,C,City,belagavi,Govt. Sardar's P U College,"Kaktives Rd, Khade Bazar,  , Belagavi, Karnataka 590001, India"
BELAGAVI,29011211101,2015-16,KANNADA HIGHER PRIMARY SCHOOL TADASALUR,SOUNDATTI,HIREBUDANUR,TADASALUR,Karnataka,591119,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
TUMAKURU MADHUGIRI,29310608005,2015-16,ATAL BIHARI VAJAPEYI RESIDENTIAL SCHOOL BHUVANAHALLI  ,SIRA,BHOOVANAHALLY,BHUVANAHALLI,Karnataka,572139,,,,,,,,,
TUMAKURU MADHUGIRI,29310607904,2015-16,SRI ANJANEYA HIGHER PRIMARY SCHOOL NH4-MANANGI,SIRA,BHOOVANAHALLY,MANANGI,Karnataka,572140,,,,,,,,,
TUMAKURU MADHUGIRI,29310604605,2015-16,GOVT LOWER PRIMARY SCHOOL UPPARAPALYA,SIRA,MADALOORU,MADALOORU,Karnataka,572137,,,,,,,,,
TUMAKURU MADHUGIRI,29310617502,2015-16,GOVT HIGHER PRIMARY SCHOOL KAREMADENAHALLI,SIRA,SAKSHIHALLI,KAREMADENAHALLI,Karnataka,572137,,,,,,,,,
MYSURU,29260915301,2015-16,GOVERNMENT HIGHER PRIMARY SCHOOL HOSA PURA,NANJANAGUD,KALALE,HOSA PURA,Karnataka,571118,,,,ChIJNYQJuWV6rzsRcD62jFMD9uY,C,City,mysuru,Government Higher Primary School,"Hebbal, North Zone, Park, Kumbara Koppal, Mysuru, Karnataka 570016, India"
MYSURU,29260612301,2015-16,"GOVT LOWER PRIMARY SCHOOL, KAGGALIBORE KAVALU",KRISHNARAJANAGARA,MIRLE,KAGGALIBORE KAVALU,Karnataka,571603,,,,ChIJyZ7yV1JwrzsRxWce8XIV9tU,C,City,mysuru,Government Lower Primary School Mahadev Nagar,"Mahadevanagara, Mysuru, Karnataka 570017, India"
MYSURU,29260613701,2015-16,"GOVT LOWER PRIMARY SCHOOL, HOSAHALLI",KRISHNARAJANAGARA,ARAKERE KOPPALU,HOSAHALLI,Karnataka,571602,,,,ChIJR1sHum6HpTsRlSm6UVbWNd0,B,Pincode,571602,Government Lower Primary School,"Mallinatha Pure, Mysore, SH-57, Mysore Road, Mysore, Mysore, Karnataka 571602, India"
MYSURU,29260613801,2015-16,"GOVT LOWER PRIMARY SCHOOL, HANGARABAYANAHALLI",KRISHNARAJANAGARA,ARAKERE KOPPALU,HANGARABAYANAHALLI,Karnataka,571602,,,,ChIJR1sHum6HpTsRlSm6UVbWNd0,B,Pincode,571602,Government Lower Primary School,"Mallinatha Pure, Mysore, SH-57, Mysore Road, Mysore, Mysore, Karnataka 571602, India"
BELAGAVI,29011210605,2015-16,KANNADA HIGHER PRIMARY SCHOOL (AIDED) YARGATTI,SOUNDATTI,YARGATTI,YARGATTI,Karnataka,591129,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011210606,2015-16,KANNADA HIGHER PRIMARY SCHOOL AMBEDKAR NAGAR YARGATTI,SOUNDATTI,YARGATTI,YARGATTI,Karnataka,591129,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011210607,2015-16,KANNADA LOWER PRIMARY SCHOOL MADAMGERI CROSS YARGATTI,SOUNDATTI,SHIVAPUR,YARGATTI,Karnataka,591129,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
TUMAKURU MADHUGIRI,29310426202,2015-16,S.M HIGHER PRIMARY AND SECONDARY ENGLISH SCHOOL MADHUGIRI,MADHUGIRI,MADHUGIRI,MADHUGIRI WARD-4,Karnataka,572132,,,,ChIJgWHp7rq0sTsRTHIJgLmW_eY,A,Street Address,madhugiri,S.M. English School,"Government hospital road, Madhugiri, Karnataka, India"
TUMAKURU MADHUGIRI,29310416901,2015-16,GOVT HIGHER PRIMARY SCHOOL BADAVANAHALLI,MADHUGIRI,BADAVANAHALLY,BADAVANAHALLI,Karnataka,572112,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
BELAGAVI,29010300303,2015-16,KANNADA LOWER PRIMARY SCHOOL AMBEDKAR NAGAR,BELGAUM CITY,ANGOL,W.NO.3.BGM.CITY.,Karnataka,590007,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,A,Street Address,angol,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29010300401,2015-16,URDU HIGHER PRIMARY SCHOOL NO.8 ANAGOL,BELGAUM CITY,ANGOL,W.NO.4.BGM.CITY.,Karnataka,590006,,,,ChIJP_yOVdllvzsRCv6-C7dqnq4,C,City,belagavi,Govt Urdu Higher Primary School,"No-9, Majagaon, Belagavi, Karnataka 590008, India"
TUMAKURU MADHUGIRI,29310416305,2015-16,GOVT LOWER PRIMARY SCHOOL M.GOLLARAHATTY,MADHUGIRI,CHANDRAGIRI,CHANDRAGIRI,Karnataka,572112,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310424003,2015-16,JANANA SINDHU LOWER PRIMARY SCHOOL CHIKKAMALUR,MADHUGIRI,CHIKKAMALUR,CHIKKAMALUR,Karnataka,572127,,,,,,,,,
TUMAKURU MADHUGIRI,29310400401,2015-16,GOVT LOWER PRIMARY SCHOOL ACHENAHALLI,MADHUGIRI,SIDDAPURA,ACHENAHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310428701,2015-16,GOVT LOWER PRIMARY SCHOOL GIREGOWDANAHALLI,MADHUGIRI,KODLAPURA,GIRIGOWDANAHALLI,Karnataka,572175,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
BELAGAVI,29010216105,2015-16,CARMEL PS BAILHONGAL BAILHONGAL,BAILHONGAL,BAILHONGAL,WARD NO 27,Karnataka,591102,,,,ChIJE5fJQyZOvzsRlijFnDTQa6Y,A,Street Address,bailhongal,Carmel Vidya Vikas Primary School,"Bailhongal, Karnataka 591102, India"
BELAGAVI,29010213705,2015-16,LITTLE HEARTS S.FOUNDATION SCHOOL BAILHONGAL,BAILHONGAL,BAILHONGAL,WARD NO 3,Karnataka,591102,,,,ChIJkd7cRMNRvzsRznS0LePcyGA,A,Street Address,bailhongal,Little Hearts Scholars Foundation School,"Bailhongal, Karnataka 591102, India"
BELAGAVI,29010215803,2015-16,SNVVS (E) HIGHSCHOOL (UNAIDED) BAILHONGAL,BAILHONGAL,BAILHONGAL,WARD NO 24,Karnataka,591102,,,,ChIJYUwAvuRRvzsR8TKUNXrHNvU,A,Street Address,bailhongal,S.N.V.V.S High School,"SH 1, Bailhongal, Karnataka 591102, India"
BELAGAVI,29010213706,2015-16,M.B.HIGHSCHOOL (AIDED) BAILHONGAL,BAILHONGAL,BAILHONGAL,WARD NO 3,Karnataka,591102,,,,,,,,,
TUMAKURU MADHUGIRI,29310413601,2015-16,GOVT HIGHER PRIMARY SCHOOL JAKKENAHALLI,MADHUGIRI,CHANDRAGIRI,JAKKENAHALLI,Karnataka,572112,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310404501,2015-16,GOVT LOWER PRIMARY SCHOOL GOOLAHALLI,MADHUGIRI,YALKUR,GOOLAHALLI,Karnataka,572124,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310404601,2015-16,GOVT LOWER PRIMARY SCHOOL YARAMALLANAHALLI,MADHUGIRI,YALKUR,YARAMALLANAHALLI,Karnataka,572124,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310404701,2015-16,GOVT LOWER PRIMARY SCHOOL BYADARAHALL,MADHUGIRI,YALKUR,BYADARAHALLI,Karnataka,572124,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
BELAGAVI,29010823404,2015-16,MARATHA MANDAL HIGHSCHOOL (AIDED) KHANAPUR,KHANAPUR,KHANAPUR,WARD NO 2,Karnataka,591302,,,,ChIJQyGQy-hhvzsREegwXkxVNIE,C,City,belagavi,Maratha Mandal High School,"Honaga, Belagavi, Karnataka 591156, India"
BELAGAVI,29010823802,2015-16,SWAMI VIVEKAND HIGH SCHOOL (UNAIDED) KHANAPUR(U),KHANAPUR,KHANAPUR,WARD NO 6,Karnataka,591302,,,,ChIJJ3tPkLhmvzsRkvzyvWEl3FQ,C,City,belagavi,"Ramakrishna Mission Ashrama, Belgaum","Fort, Fort Rd, Belgaum Fort Area, Belagavi, Karnataka 590016, India"
BELAGAVI,29010824001,2015-16,GOVT HIGH SCHOOL KHANAPUR(U),KHANAPUR,KHANAPUR,WARD NO 8,Karnataka,591302,,,,ChIJdypeDi5hvzsRYqmFpAp6LyE,C,City,belagavi,"Government Primary and High School, Vantamuri, Belagavi, Karnataka","Halbhavi Camp, Mahantesh Nagar, Belagavi, Karnataka 590017, India"
MYSURU,29260801903,2015-16,GOVERNMENT HIGH SCHOOL GUNGRALA CHATHRA,MYSORE RURAL,KALLURU NAGANA HALLI,GUNGRALA CHATHRA,Karnataka,571130,,,,ChIJxdUQWaV7rzsR2k0pfcjBx-s,C,City,mysuru,Hootagalli Government High School,"K.R.S road, K.R.S road, K R S Road, Hootagalli, Mysuru, Karnataka 570018, India"
