City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,h_place_id,h_name,h_category,h_col,h_word
GANGANAGAR,8010519502,2015-16,GOVT.SEN. SEC. SCHOOL ,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,17 GB,Rajasthan,335704,,,,,,,
UDAIPUR,8260207202,2015-16,G.U.P.S.,BADGAON,G.U.P.S.(BADANGA),VIYAL,Rajasthan,313011,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260207301,2015-16,G.U.P.S.,BADGAON,G.U.P.S.(BADANGA),KUNDAL UBESHWAR,Rajasthan,313011,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260207402,2015-16,G.P.S.PALKHANDA,BADGAON,G.U.P.S.(BADANGA),DHAR1,Rajasthan,313011,,,,,,,
UDAIPUR,8260207403,2015-16,G.S.SEC.S.DHAR,BADGAON,G.U.P.S.(BADANGA),DHAR1,Rajasthan,313001,,,,,,,
UDAIPUR,8260204013,2015-16,SWAMI SEN. SEC. SCHOOL ,BADGAON,G.U.P.S.(DAGLIYO KI MAGRI,BHUWANA,Rajasthan,313004,,,,,,,
UDAIPUR,8260204016,2015-16,RASIKLAL M DHARIWAL PUBLIC SCHOOL,BADGAON,G.U.P.S.(DAGLIYO KI MAGRI,BHUWANA,Rajasthan,313014,,,ChIJDQ0VwKflZzkR_KiPg7aMgNQ,Rasiklal Dhariwal Public School,C,City,udaipur
UDAIPUR,8260204017,2015-16,ROCKWOODS HIGH SCHOOL,BADGAON,G.U.P.S.(DAGLIYO KI MAGRI,BHUWANA,Rajasthan,313001,,,,,,,
UDAIPUR,8260200401,2015-16,G.P.S.BANDERWADA,BADGAON,G.U.P.S.(BRAHMNO KI HUNDER),BANDAR WADA,Rajasthan,313011,,,,,,,
GANGANAGAR,8010675706,2015-16,PVT.NATIONAL KIDS ACADEMI ,GHARASANA,GUPS 12 P,11 P,Rajasthan,335711,,,,,,,
GANGANAGAR,8010676001,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GUPS 7 MD,1 MD,Rajasthan,335711,,,,,,,
HANUMANGARH,8020116601,2015-16,GUPS 32 NDR,HANUMANGARH,GMS 28 NDR (ARIYAN WALI),32NDR,Rajasthan,335803,,,,,,,
HANUMANGARH,8020116902,2015-16,GSS KOHLA,HANUMANGARH,GMS 9 SSW,17HMH KOHLA,Rajasthan,335513,,,,,,,
CHURU,8040707401,2015-16,SHRI JETHMAL JEEVARAJ AVM SEC. BIDASAR,BIDASAR,GSS DARIBA ,NP BIDASAR_WARD NO 01,Rajasthan,331501,,,,,,,
GANGANAGAR,8010741104,2015-16,GOVT SEN SEC SCH  ,RAISINGHNAGAR,"GOVT.SEN.SEC.SCH, RAISINGHNAGAR",66 NP,Rajasthan,335051,,,,,,,
GANGANAGAR,8010741502,2015-16,PVT SHREE GURUDEV UPS ,RAISINGHNAGAR,GPS 9 KSD,9 PTD(B),Rajasthan,335051,,,,,,,
GANGANAGAR,8010742001,2015-16,GOVT UPPER PRIMARY SCH ,RAISINGHNAGAR,GUPS 20 PTD,2 LPM,Rajasthan,335021,,,,,,,
GANGANAGAR,8010652301,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GUPS 16 KND,5 BD B,Rajasthan,335707,,,,,,,
GANGANAGAR,8010653501,2015-16,"GOVT.UPPER PRIMARY SCH.,",GHARASANA,GUPS 12 GD,12 GD,Rajasthan,335707,,,,,,,
GANGANAGAR,8010653503,2015-16,PVT.GYAN JYOTI UP SCHOOL ,GHARASANA,GUPS 12 GD,12 GD,Rajasthan,335707,,,,,,,
GANGANAGAR,8010654102,2015-16,"GOVT.UPPER PRIMARY SCH.,3 GD",GHARASANA,GUPS 3 GD ,2 GD B,Rajasthan,335707,,,,,,,
UDAIPUR,8260210203,2015-16,G.P.S.KURIO KI GAWADI,BADGAON,G.U.P.S.(WADA),WADA,Rajasthan,313001,,,,,,,
UDAIPUR,8260204115,2015-16,GOVT. JANJATE MODEL PUBLIC RES. SCHOOL ,BADGAON,G.U.P.S.(WADA),DHIKALI,Rajasthan,313001,,,,,,,
UDAIPUR,8260204205,2015-16,G.S.SEC.S.SHRIMALIYO KI ,BADGAON,G.U.P.S.(KUMAVTO KA GUDA),KADIYA,Rajasthan,313001,,,,,,,
UDAIPUR,8260204301,2015-16,G.S.SEC.S.SOBHAGPURA,BADGAON,G.U.P.S.(REBARIO KA GUDA),SHOBHAG PURA,Rajasthan,313004,,,,,,,
GANGANAGAR,8010724001,2015-16,GOVT SEC SCH ,RAISINGHNAGAR,"GOVT.SEN.SEC.SCH, RAISINGHNAGAR",12 NRD,Rajasthan,335039,,,,,,,
GANGANAGAR,8010724201,2015-16,GOVT SEC SCH  ,RAISINGHNAGAR,GUPS 35 BARAWALI,6 LC,Rajasthan,335039,,,,,,,
GANGANAGAR,8010724301,2015-16,SHIKSHA KARMI PRIMARY ,RAISINGHNAGAR,GUPS 35 BARAWALI,4 BPM,Rajasthan,335039,,,,,,,
GANGANAGAR,8010724401,2015-16,SHKIKSHA KARMI PRAIMARY ,RAISINGHNAGAR,GUPS 35 BARAWALI,6 BPM,Rajasthan,335039,,,,,,,
GANGANAGAR,8010654903,2015-16,PVT.P.R.. PUPS 3DD,GHARASANA,GUPS 2/3 DD,3 DD A,Rajasthan,335711,,,,,,,
GANGANAGAR,8010654904,2015-16,PVT.MA SARASWATI UPS 2 KM,GHARASANA,GUPS 2/3 DD,3 DD A,Rajasthan,335707,,,,,,,
GANGANAGAR,8010654905,2015-16,PVT.SANT KABIR MEMO. UPS 2 JSM,GHARASANA,GUPS 2/3 DD,3 DD A,Rajasthan,335707,,,,,,,
GANGANAGAR,8010848803,2015-16,PVT. OM GAYTRI UPS BHOJSAR,SURATGARH,GUPS BHOJUSAR,BHOJUSAR,Rajasthan,335804,,,,,,,
UDAIPUR,8260711601,2015-16,G.U.P.S.ADKALIYA,JHADOL (PH),G.U.P.S.(ADKALIYA),ADKALIYA2,Rajasthan,313702,,,,,,,
UDAIPUR,8260204305,2015-16,NEW VIKAS BAL SADAN U.P.S.,BADGAON,G.U.P.S.(REBARIO KA GUDA),SHOBHAG PURA,Rajasthan,313011,,,,,,,
UDAIPUR,8260204306,2015-16,DEVI ANAPURNA U.P.S SHOBHAGPURA,BADGAON,G.U.P.S.(REBARIO KA GUDA),SHOBHAG PURA,Rajasthan,313011,,,,,,,
UDAIPUR,8260204307,2015-16,DELHI PUBLIC SCHOOL,BADGAON,G.U.P.S.(DAGLIYO KI MAGRI,SHOBHAG PURA,Rajasthan,313001,,,,,,,
GANGANAGAR,8010504906,2015-16,PVT.SARSWATI SHIK.S.SR.SEC.SCL. ,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,6 APD,Rajasthan,335701,,,ChIJJ4GnlCO1FzkRqqgjFWBpppE,Saraswati Public Senior Secondary School,C,City,ganganagar
GANGANAGAR,8010606904,2015-16,PVT.UPS LOVELY CHILDREN 10KD,GHARASANA,GPS 13 KD,10 KD,Rajasthan,335707,,,,,,,
GANGANAGAR,8010606905,2015-16,"GOVT.SEN.SEC.SCH.,",GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",10 KD,Rajasthan,335707,,,,,,,
GANGANAGAR,8010680901,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GUPS DHABA,3 DSM,Rajasthan,335701,,,,,,,
UDAIPUR,8260207501,2015-16,G.U.P.S.,BADGAON,G.U.P.S.(BADANGA),BADANGA,Rajasthan,313011,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260816201,2015-16,G.P.S.RANAVADA,KHERWARA,G.P.S.(RANAWARA),RANAVADA1,Rajasthan,313803,,,,,,,
UDAIPUR,8260816202,2015-16,G.P.S.AAKHIVADA,KHERWARA,G.P.S.(RANAWARA),RANAVADA1,Rajasthan,313803,,,,,,,
UDAIPUR,8260816205,2015-16,G.SEC.S.RANAVADA,KHERWARA,G.G.U.P.S.(THANA),RANAVADA1,Rajasthan,313804,,,,,,,
UDAIPUR,8260200501,2015-16,G.U.P.S.,BADGAON,G.U.P.S.(BRAHMNO KI HUNDER),GODANKALA,Rajasthan,313011,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260200601,2015-16,G.U.P.S.,BADGAON,G.U.P.S.(BRAHMNO KI HUNDER),KAYLO KA GUDA,Rajasthan,313011,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260200602,2015-16,G.P.S.NARO KA KHEDA,BADGAON,G.U.P.S.(BRAHMNO KI HUNDER),KAYLO KA GUDA,Rajasthan,313011,,,,,,,
UDAIPUR,8260200801,2015-16,G.S.SEC.S.,BADGAON,G.U.P.S.(REBARIO KI DHANI),ISWAL,Rajasthan,313011,,,,,,,
HANUMANGARH,8020116903,2015-16,M.D.P. SEN. SEC. SCHOOL KOHLA,HANUMANGARH,GMS 9 SSW,17HMH KOHLA,Rajasthan,335513,,,,,,,
HANUMANGARH,8020116904,2015-16,GUPS {SANSKRIT} KOHLA,HANUMANGARH,GMS 9 SSW,17HMH KOHLA,Rajasthan,335513,,,,,,,
HANUMANGARH,8020116905,2015-16,SHRI GURU HARKRISHAN PUB SCH KOHLA HMO,HANUMANGARH,GMS 9 SSW,17HMH KOHLA,Rajasthan,335513,,,,,,,
HANUMANGARH,8020113703,2015-16,GPS 26 SSW,HANUMANGARH,GMS 26 SSW (30 SSW),26SSW,Rajasthan,335513,,,,,,,
GANGANAGAR,8010742201,2015-16,GOVT PRIMARY SCH 5 LPM B,RAISINGHNAGAR,GPS 5 LPM,5 LPM(B),Rajasthan,335051,,,,,,,
GANGANAGAR,8010742302,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,GPS 5 LPM,7 LPM,Rajasthan,335051,,,,,,,
GANGANAGAR,8010742404,2015-16,GOVT UPPER PRIMARY SCH 9 LPM,RAISINGHNAGAR,GPS 5 LPM,9 LPM A,Rajasthan,335051,,,,,,,
GANGANAGAR,8010742405,2015-16,PVT MAHATMA JYOTIBA FULLE SEC. SCHOOL  9LPM,RAISINGHNAGAR,"GOVT.SEN.SEC.SCH, RAISINGHNAGAR",9 LPM A,Rajasthan,335051,,,,,,,
GANGANAGAR,8010654201,2015-16,"GOVT.PRIMARY SCH.,1 GM",GHARASANA,GUPS 7 GD,1 GM A,Rajasthan,335707,,,,,,,
GANGANAGAR,8010654401,2015-16,"GOVT.PRIMARY SCH.,2 GM A",GHARASANA,GUPS 7 GD,2 GM B,Rajasthan,335707,,,,,,,
UDAIPUR,8260618204,2015-16,G.P.S.S.K.S.VANIRA VARI,KOTRA,G.P.S.(SEIBANDH),PIPLA,Rajasthan,313708,,,,,,,
UDAIPUR,8260618402,2015-16,G.P.S.BUJ KA FALA,KOTRA,G.P.S.(BANKAVAS),THEJAVAS,Rajasthan,313708,,,,,,,
UDAIPUR,8260618403,2015-16,G.P.S.RINGNIYAR FALA,KOTRA,G.P.S.(BANKAVAS),THEJAVAS,Rajasthan,313708,,,,,,,
UDAIPUR,8260204302,2015-16,G.P.S.SOBHAGPURA,BADGAON,G.U.P.S.(REBARIO KA GUDA),SHOBHAG PURA,Rajasthan,313001,,,,,,,
UDAIPUR,8260204303,2015-16,G.P.S.RADA,BADGAON,G.U.P.S.(REBARIO KA GUDA),SHOBHAG PURA,Rajasthan,313001,,,,,,,
UDAIPUR,8260204304,2015-16,VIKAS VIDHAYA MANDIR SHOBHAGPURA,BADGAON,G.U.P.S.(REBARIO KA GUDA),SHOBHAG PURA,Rajasthan,313011,,,,,,,
HANUMANGARH,8020141904,2015-16,GUPS NO 3 HMO,HANUMANGARH,GMS NO 3 HANUMANGARH TN,NP HMH_WARD NO-26,Rajasthan,335513,,,,,,,
GANGANAGAR,8010724905,2015-16,PVT (JAMBHASWAR GIRLS SCHOOL)  DABLA,RAISINGHNAGAR,GPS RANWAWALI  DHANI,5 NP DABLA,Rajasthan,335039,,,,,,,
GANGANAGAR,8010722201,2015-16,GOVT UPPER PRIMARY SCH ,RAISINGHNAGAR,GUPS 12 TK,9 TK,Rajasthan,335051,,,,,,,
GANGANAGAR,8010711601,2015-16,GOVT UPPER PRIMARY SCH CHARAWALI DHANI,RAISINGHNAGAR,GUPS CHAHARAWALI DHANI,CHARAWALI DHANI (30 PS B),Rajasthan,335021,,,,,,,
GANGANAGAR,8010796901,2015-16,PVT SHRI DAYANAND WN 17 RSNR,RAISINGHNAGAR,GUPS COMPULSARY RSNR,NP RAISINGHNAGAR_WORD 17,Rajasthan,335051,,,,,,,
GANGANAGAR,8010848902,2015-16,PVT. TAGORE PUBLIC UPS DAIDASPURA,SURATGARH,GUPS BHOJUSAR,SANWALSAR,Rajasthan,335804,,,,,,,
UDAIPUR,8260314103,2015-16,G.P.S.BANJARA BASTI ,MAVLI,G.U.P.S.(BAJAJNAGAR),NAHAR MANGRA,Rajasthan,313022,,,,,,,
UDAIPUR,8260314108,2015-16,G.P.S.KALBELIYA BASTI ,MAVLI,G.U.P.S.(BAJAJNAGAR),NAHAR MANGRA,Rajasthan,313202,,,,,,,
UDAIPUR,8260314110,2015-16,G.S.SEC.S.NAHARMAGRA,MAVLI,G.U.P.S.(BAJAJNAGAR),NAHAR MANGRA,Rajasthan,313201,,,,,,,
UDAIPUR,8260204401,2015-16,G.U.P.S.SANSKRIT RAGHUNATHPURA,BADGAON,G.U.P.S.(REBARIO KA GUDA),RAGHUNATH PURA,Rajasthan,313001,,,ChIJRbACnfrlZzkRFEkOIZMPn4A,Sanskrit Creation,B,Pincode,313001
UDAIPUR,8260109804,2015-16,G.S.SEC.S.,GOGUNDA,G.U.P.S.(RANA),KACHBA,Rajasthan,313705,,,,,,,
HANUMANGARH,8020202501,2015-16,GPS 3 RMS,NOHAR,GMS MALWANI,3RMS,Rajasthan,335504,,,,,,,
HANUMANGARH,8020202701,2015-16,GGUPS  RAMGARH,NOHAR,RAMGARH,16DPN RAMGARH,Rajasthan,335504,,,,,,,
GANGANAGAR,8010681002,2015-16,PVT.GYANDEEP UPS ,GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",20 LM,Rajasthan,335703,,,,,,,
GANGANAGAR,8010681003,2015-16,PVT.BRIGHT FUTURE CHILDREN ,GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",20 LM,Rajasthan,335703,,,,,,,
GANGANAGAR,8010681101,2015-16,"GOVT.PRIMARY SCH.,3-4 NM",GHARASANA,GUPS 3 JM,3-4 M,Rajasthan,335701,,,,,,,
GANGANAGAR,8010681201,2015-16,"GOVT.PRIMARY SCH.,3LM",GHARASANA,GUPS 8 LM,3 LM,Rajasthan,335703,,,,,,,
UDAIPUR,8260816301,2015-16,G.U.P.S.,KHERWARA,G.U.P.S.(KAATAR),KAATAR,Rajasthan,313803,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260305001,2015-16,G.P.S.,MAVLI,G.U.P.S.(DINGARKIYA),CHOTI KHEDI,Rajasthan,313204,,,,,,,
UDAIPUR,8260305101,2015-16,G.U.P.S.,MAVLI,G.U.P.S.(DINGARKIYA),MOTI KHEDI,Rajasthan,313204,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260305102,2015-16,G.P.S.DANG ,MAVLI,G.U.P.S.(DINGARKIYA),MOTI KHEDI,Rajasthan,313204,,,,,,,
UDAIPUR,8260200803,2015-16,G.U.P.S.REBANIYO KI DHANI,BADGAON,G.U.P.S.(REBARIO KI DHANI),ISWAL,Rajasthan,313011,,,,,,,
UDAIPUR,8260304106,2015-16,G.P.S.VANGTO KI KHEDI,MAVLI,G.U.P.S.(PIPROLI),NURDA,Rajasthan,313203,,,,,,,
UDAIPUR,8260309701,2015-16,G.U.P.S.AAKODRA ( RAM PURA ),MAVLI,G.U.P.S.( AAKODARA),AAKODRA RAMPURA,Rajasthan,313205,,,,,,,
UDAIPUR,8260309702,2015-16,B.N. PUBLIC SCHOOL AAKODARA RAMPURA,MAVLI,G.U.P.S.( AAKODARA),AAKODRA RAMPURA,Rajasthan,313203,,,,,,,
UDAIPUR,8260304107,2015-16,SHREE NATH PUBLIC SCHOOL PS ,MAVLI,G.U.P.S.(PIPROLI),NURDA,Rajasthan,313204,,,,,,,
HANUMANGARH,8020141810,2015-16,DAV PUBLIC SCHOOL,HANUMANGARH,GMS 15 HANUMANGARH TN,NP HMH_WARD NO-27,Rajasthan,335513,ChIJ9SZ-UduMFjkRld49MivUqzw,ChIJ9SZ-UduMFjkRld49MivUqzw,,,,,
HANUMANGARH,8020141811,2015-16,SWAMI RAMCH MEM INTERN WN 27 HMO,HANUMANGARH,GMS CANAL COLONY HMH J,NP HMH_WARD NO-27,Rajasthan,335513,,,,,,,
HANUMANGARH,8020141901,2015-16,NEHRU MEMORIAL S S SCHOOL,HANUMANGARH,GMS CANAL COLONY HMH J,NP HMH_WARD NO-26,Rajasthan,335513,,,ChIJ748rV7eMFjkRjARt_VesTVM,Shri Nehru Memorial Children's Senior Secondary School,B,Pincode,335513
GANGANAGAR,8010743102,2015-16,GOVT SR SEC SCH ,RAISINGHNAGAR,"GOVT.SEN.SEC.SCH, RAISINGHNAGAR",6 LPM,Rajasthan,335051,,,,,,,
GANGANAGAR,8010504701,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GUPS 1 DJM,14 BLD (C),Rajasthan,335703,,,,,,,
GANGANAGAR,8010504904,2015-16,PVT.SHAHID BHAGATSINGH UPS,VIJAYNAGAR,GPS 3 DAM,6 APD,Rajasthan,335701,,,,,,,
GANGANAGAR,8010505101,2015-16,GOVT.PRIMARY SCH. 1/2 DAM,VIJAYNAGAR,GPS 3 DAM,1 DAM,Rajasthan,335703,,,,,,,
UDAIPUR,8260618803,2015-16,G.S.SEC.S.KYARI,KOTRA,G.P.S.(LOHARCHA),KAYRI,Rajasthan,313708,,,,,,,
UDAIPUR,8260619010,2015-16,G.P.S.S.K.S.,KOTRA,G.P.S.(LOHARCHA),SEIKALA,Rajasthan,313708,,,,,,,
UDAIPUR,8260107805,2015-16,G.S.SEC.S.,GOGUNDA,G.U.P.S.(SEMTAL),MAJAWARI,Rajasthan,313705,,,,,,,
UDAIPUR,8260814602,2015-16,G.P.S.KAJRI FALA,KHERWARA,G.U.P.S.(VAV),DABAYACHA,Rajasthan,313804,,,,,,,
HANUMANGARH,8020142001,2015-16,GUPS NO 25 HMO,HANUMANGARH,GMS NO 3 HANUMANGARH TN,NP HMH_WARD NO-25,Rajasthan,335513,,,,,,,
HANUMANGARH,8020142002,2015-16,S P M CONVENT SCH WN 25  HMO,HANUMANGARH,GMS NO 2 HANUMANGARH TN,NP HMH_WARD NO-25,Rajasthan,335513,,,,,,,
HANUMANGARH,8020142103,2015-16,MAHRISHI GAUTAM ADARSH HMO,HANUMANGARH,GUPS NO 4 HMH,NP HMH_WARD NO-24,Rajasthan,335513,,,,,,,
GANGANAGAR,8010748301,2015-16,"GOVT.PRIMARY SCH.,",RAISINGHNAGAR,GUPS 13 RB,72 RB,Rajasthan,335051,,,,,,,
GANGANAGAR,8010718807,2015-16,PVT B.R UPPER PRIMARY ,RAISINGHNAGAR,GUPS 33 ML,32 ML,Rajasthan,335039,,,,,,,
GANGANAGAR,8010718806,2015-16,PVT JAMBHESHWAR ADRASH SIKSHAN SANS. 32ML,RAISINGHNAGAR,GUPS 33 ML,32 ML,Rajasthan,335039,,,,,,,
GANGANAGAR,8010621401,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 10 KPD,2 KHM,Rajasthan,335707,,,,,,,
GANGANAGAR,8010621701,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 10 KPD,7 KHM,Rajasthan,335707,,,,,,,
UDAIPUR,8260305304,2015-16,SHANTI NIKETAN UPS ,MAVLI,G.U.P.S.(MANDU THAL),SINDHU,Rajasthan,313204,,,,,,,
UDAIPUR,8260305306,2015-16,ARPAN GYAN MANDIR UPS ,MAVLI,G.U.P.S.(MANDU THAL),SINDHU,Rajasthan,313204,,,,,,,
UDAIPUR,8260305401,2015-16,G.U.P.S.,MAVLI,G.U.P.S.(MANDU THAL),MANDU THAL,Rajasthan,313204,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260305501,2015-16,G.P.S.TALAB KA KUVA,MAVLI,G.U.P.S.(GADWADA BHANSOL),BHANSHOL,Rajasthan,313204,,,,,,,
HANUMANGARH,8020202703,2015-16,GPS 16 DPN,NOHAR,RAMGARH,16DPN RAMGARH,Rajasthan,335504,,,,,,,
HANUMANGARH,8020401504,2015-16,GSSS ,RAWATSAR,GGMS 29 DWD,29 DWD,Rajasthan,335524,,ChIJ____PxTyFjkRx9RzH-nX3Io,,,,,
HANUMANGARH,8020401601,2015-16,GUPS ,RAWATSAR,GGMS 29 DWD,21-22 DWD,Rajasthan,335524,,,ChIJQ7SFVcAzFDkRgEp8b00YnU4,Gups Lakhera,B,Pincode,335524
HANUMANGARH,8020401701,2015-16,GPS 25 DWD,RAWATSAR,GMS 12 KWD(15KWD),24 DWD,Rajasthan,335524,,,,,,,
GANGANAGAR,8010681202,2015-16,PVT.GURVINDER KHALSA PUB.UPS ,GHARASANA,GUPS 8 LM,3 LM,Rajasthan,335703,,,,,,,
GANGANAGAR,8010681203,2015-16,"GOVT.UPPER PRIMARY SCH.,2 LM",GHARASANA,GUPS 8 LM,3 LM,Rajasthan,335701,,,,,,,
GANGANAGAR,8010681401,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GUPS 7 MD,4 MD,Rajasthan,335711,,,,,,,
GANGANAGAR,8010846808,2015-16,"PVT.BHARAT BHARTI UPPER PRIMARY SCH, SURATGARH",SURATGARH,SURJI DEVI SURATGARH,NP SURATGARH  WARD 1,Rajasthan,335804,,,ChIJsx7IK11yFjkRr61cpSblgTA,"Bharat Bharti Primary School, Suratgarh",B,Pincode,335804
GANGANAGAR,8010846809,2015-16,PVT THAR CENTRAL AC SURATARH,SURATGARH,SURJI DEVI SURATGARH,NP SURATGARH  WARD 1,Rajasthan,335804,,,,,,,
UDAIPUR,8260305201,2015-16,G.U.P.S.,MAVLI,G.U.P.S.(DINGARKIYA),DINGARKIYA,Rajasthan,313204,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260305301,2015-16,G.S.SEC.S.,MAVLI,G.U.P.S.(MANDU THAL),SINDHU,Rajasthan,313204,,,,,,,
UDAIPUR,8260305303,2015-16,G.P.S.KUDHI,MAVLI,G.U.P.S.(MANDU THAL),SINDHU,Rajasthan,313204,,,,,,,
UDAIPUR,8260315902,2015-16,ST. THOMAS SR. SEC. SCH. FATEHNAGAR,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 12,Rajasthan,313205,,,ChIJnd9h9ZB4aDkRsFG8EPUmai8,St Thomas Senior Secondary School,B,Pincode,313205
UDAIPUR,8260304108,2015-16,G.S.SEC.S.,MAVLI,G.U.P.S.(PIPROLI),NURDA,Rajasthan,313204,,,,,,,
UDAIPUR,8260315503,2015-16,G.U.P.S.FATEHNAGAR,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 16,Rajasthan,313205,,,,,,,
UDAIPUR,8260315605,2015-16,SHIV SHAKTI PUBLIC SCHOOL,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 15,Rajasthan,313205,,,,,,,
UDAIPUR,8260315901,2015-16,MAHARSHI DAYANAND SR.SEC. FATEH NAGAR,MAVLI,G.U.P.S.(VASNIMAFI),NP_FATEH_SAN WARD NO. 12,Rajasthan,313205,,,,,,,
HANUMANGARH,8020141902,2015-16,SHIVALIK W.N.26 HMO,HANUMANGARH,GMS CANAL COLONY HMH J,NP HMH_WARD NO-26,Rajasthan,335513,,,,,,,
CHURU,8040412804,2015-16,D.M. MEMO. SHIK. SANS. SEC. SCH. CHURU,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 10,Rajasthan,331001,,,,,,,
CHURU,8040412805,2015-16,GGUPS VAN VIHAR CHURU,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 10,Rajasthan,331001,,,,,,,
CHURU,8040412205,2015-16,"KIDS PARADISE SHIKSHAN SANSTHAN, CHURU",CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 4,Rajasthan,331001,,,,,,,
GANGANAGAR,8010505201,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GPS 3 DAM,3 DAM,Rajasthan,335704,,,,,,,
GANGANAGAR,8010505401,2015-16,PVT.GURU HRISINGH PUB.SCL 2 APD,VIJAYNAGAR,GPS 3 DAM,2 APD (A),Rajasthan,335051,,,,,,,
GANGANAGAR,8010505402,2015-16,GOVT.SEC.SCH. 2 APD,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,2 APD (A),Rajasthan,335051,,,,,,,
GANGANAGAR,8010505701,2015-16,GOVT.PRIMARY SCH.,VIJAYNAGAR,GPS 1 KSD,1 APD,Rajasthan,335051,,,,,,,
UDAIPUR,8260814604,2015-16,AMERICAN ALOK PS DABAYCHA,KHERWARA,G.U.P.S.(VAV),DABAYACHA,Rajasthan,313804,,,,,,,
UDAIPUR,8260814605,2015-16,G.S.SEC.S.DABAYCHA,KHERWARA,G.U.P.S.(UKHEDI),DABAYACHA,Rajasthan,313804,,,,,,,
UDAIPUR,8260814701,2015-16,G.U.P.S.,KHERWARA,G.U.P.S.(VAV),VAV,Rajasthan,313804,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
GANGANAGAR,8010673401,2015-16,"GOVT.SEN. SEC.SCH.,12 MLD(A) WARD 3",GHARASANA,"GOVT. SEN.SEC.SCH, GHARASANA",12 MLD A,Rajasthan,335707,,,,,,,
GANGANAGAR,8010673404,2015-16,PVT.UPS (SHRI N.R.) 12 MLD WARD 3,GHARASANA,GPS 281 RD,12 MLD A,Rajasthan,335707,,,,,,,
GANGANAGAR,8010673701,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GUPS 2 STR,14 MD,Rajasthan,335711,,,,,,,
GANGANAGAR,8010803601,2015-16,"GOVT.PRIMARY.SCH, NIRWANA",SURATGARH,GUPS GIRLS RAMPURA NYOLA,1 NRD,Rajasthan,335804,,,,,,,
GANGANAGAR,8010904001,2015-16,GOVT.UPPER  PRIMARY SCH. ,ANOOPGARH,GUPS 12 SJM,12 SJM,Rajasthan,335701,,,,,,,
GANGANAGAR,8010517709,2015-16,GOVT.SEN.SEC SCH 10 BLM (BILOCHIYA),VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,10 BLM (A),Rajasthan,335704,,,,,,,
GANGANAGAR,8010501204,2015-16,GOVT.SEN.SEC. SCL ,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,8 STB,Rajasthan,335051,,,,,,,
GANGANAGAR,8010504803,2015-16,GOVT.SEN.SEC.SCH. ,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,15 BLD (A),Rajasthan,335704,,,,,,,
UDAIPUR,8260305502,2015-16,G.P.S.SARDAI,MAVLI,G.U.P.S.(GADWADA BHANSOL),BHANSHOL,Rajasthan,313204,,,,,,,
UDAIPUR,8261310202,2015-16,G.P.S.S.K.S.NALABDA,FALASIYA,G.U.P.S.(NALACHOTA),NALA UPLA,Rajasthan,313702,,,,,,,
