City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,j1_place_id,h_category,h_word
MAU,9620602401,2015-16,P S ,RANIPUR,PALIA,GOKULPURA,Uttar Pradesh,276502,,ChIJ8yVBO6LmkTkRf08W0izq1Is,,,
MAU,9620706301,2015-16,P S KHADUAN,BADRAW,BADRAOU,SARAI KHWAJEBADE,Uttar Pradesh,261131,,,,,
MAU,9620706302,2015-16,P S PARADIH,BADRAW,BADRAOU,SARAI KHWAJEBADE,Uttar Pradesh,261131,,,,,
SONBHADRA,9700600801,2015-16,P.S.,NAGWA,WAINI,SOHDAWAL,Uttar Pradesh,231213,,,,,
SONBHADRA,9700706201,2015-16,P.S.,BABHANI,KARKACHCHHI,NAWATOLA,Uttar Pradesh,231208,,,,,
SONBHADRA,9700706301,2015-16,P.S.,BABHANI,KARKACHCHHI,JOBEDAH,Uttar Pradesh,231208,,,,,
SONBHADRA,9700706401,2015-16,P.S.,BABHANI,KARKACHCHHI,DEVRIHAWA,Uttar Pradesh,231223,,,,,
SONBHADRA,9700706501,2015-16,P.S.,BABHANI,BARWATOLA,NAI BASTI BICHHIYARI,Uttar Pradesh,231223,,,,,
SHRAWASTI,9510606502,2015-16,U.P.S. SANTALYA,SIRSIYA,DURGAPUR,SANTALIYA,Uttar Pradesh,271831,,,,,
SHRAWASTI,9510606601,2015-16,P.S.,SIRSIYA,DURGAPUR,JOKHWA,Uttar Pradesh,271840,,,,,
SHRAWASTI,9510606602,2015-16,P.S.K.,SIRSIYA,DURGAPUR,JOKHWA,Uttar Pradesh,271840,,,,,
SHRAWASTI,9510108805,2015-16,U.P.S. ,GILAULA,NEVRIYA,CHICHRI,Uttar Pradesh,271835,,ChIJT7idxZe2mTkRrVKY-GJnsbk,,,
VARANASI,9670604901,2015-16,PS ,CHOLAPUR,SINGHPUR,TISAURA,Uttar Pradesh,221101,,,,,
VARANASI,9670605001,2015-16,PS ,CHOLAPUR,SINGHPUR,BENIPUR KALA,Uttar Pradesh,221101,,,,,
VARANASI,9670605101,2015-16,PS ,CHOLAPUR,SINGHPUR,KHARDAHA,Uttar Pradesh,221102,,,,,
VARANASI,9670605201,2015-16,PS ,CHOLAPUR,SINGHPUR,DAUDPUR,Uttar Pradesh,221101,,,,,
ALLAHABAD,9451509102,2015-16,P.S. KABIRUDDINPUR,DHANUPUR,DAM GARHA,KABIRUDDIN PUR,Uttar Pradesh,221503,,,,,
ALLAHABAD,9451105202,2015-16,UPS PURE GHEESA,SAIDABAD,SAIDA BAD,BAJAHA MISHRAN,Uttar Pradesh,221508,,,,,
ALLAHABAD,9451105203,2015-16,MAHADEV BALIKA VIDHALAYA,SAIDABAD,SAIDA BAD,BAJAHA MISHRAN,Uttar Pradesh,221508,,,,,
ALLAHABAD,9451105301,2015-16,PS SARAY MANSOOR,SAIDABAD,SAIDA BAD,SARAY MANSUR,Uttar Pradesh,221508,,,,,
VARANASI,9670204401,2015-16,PS BARA GAON (I),BARAGAON,BARA GAON,BARAGAON,Uttar Pradesh,221204,,,ChIJyV2aloLWjzkR9lEbQVUZiZs,A,baragaon
VARANASI,9670204501,2015-16,PS KHARAWAN,BARAGAON,KHARAWAN,KHARAVAN,Uttar Pradesh,221201,,,,,
VARANASI,9670204601,2015-16,PS SADHOGANJ,BARAGAON,KHARAWAN,KHARAWAN,Uttar Pradesh,221201,,,,,
VARANASI,9670204602,2015-16,UPS SRI  JAG NARAYAN TIW. VIDYALAY,BARAGAON,KHARAWAN,KHARAWAN,Uttar Pradesh,221201,,,,,
VARANASI,9670405502,2015-16,UPS ADARSH VIDYA MANDIR,SEWAPURI,LERUAIE,AMINI,Uttar Pradesh,221307,,,,,
VARANASI,9670405503,2015-16,PS ADARSH VIDYA MANDIR,SEWAPURI,LERUAIE,AMINI,Uttar Pradesh,221307,,,,,
VARANASI,9670405601,2015-16,PS ,SEWAPURI,NEWADA,KUTTOO PUR,Uttar Pradesh,221403,,,,,
VARANASI,9670405701,2015-16,PS ,SEWAPURI,BAREMA,RAMESEWAR,Uttar Pradesh,221405,,,,,
VARANASI,9670606701,2015-16,PS ,CHOLAPUR,RAJWARI,DHAKAVA,Uttar Pradesh,221116,,,,,
VARANASI,9670606702,2015-16,UPS ,CHOLAPUR,RAJWARI,DHAKAVA,Uttar Pradesh,221116,,,,,
VARANASI,9670708802,2015-16,UPS SRI RAM JANAKI SHIKSH. SANSTHAN,CHIRAIGAON,CHHITAUNI,AMAULEE,Uttar Pradesh,221104,,,,,
VARANASI,9670708901,2015-16,PS /K.K. DEVARIYA,CHIRAIGAON,CHHITAUNI,DHARADHAR.,Uttar Pradesh,221104,,,,,
VARANASI,9670709001,2015-16,PS ,CHIRAIGAON,CHHITAUNI,MISHRAPURA,Uttar Pradesh,221104,,,,,
VARANASI,9670909803,2015-16,PS+UPS PUSHPA JR. HIGH SCH.,NAGAR NIGAM,SIKRAUL,SIKARAUL--23,Uttar Pradesh,221007,,,,,
VARANASI,9670909804,2015-16,PS+UPS SHARADA SHISHU MANDIR R,NAGAR NIGAM,SIKRAUL,SIKARAUL--23,Uttar Pradesh,221001,,,,,
VARANASI,9670909805,2015-16,PS+UPS LITTLE LINES JR.H. S.HU,NAGAR NIGAM,SIKRAUL,SIKARAUL--23,Uttar Pradesh,221001,,,,,
VARANASI,9670909806,2015-16,SUNBEAM SCHOOL VARUNA VARANASI,NAGAR NIGAM,SIKRAUL,SIKARAUL--23,Uttar Pradesh,221002,ChIJef15MLYtjjkRAKIgXbdJ8PQ,ChIJef15MLYtjjkRAKIgXbdJ8PQ,,,
MAU,9620402006,2015-16,LAGNI DEVI H S S  ,PARDAHA,PIJDA ALIPUR,HARPUR,Uttar Pradesh,276402,,,,,
MAU,9620506302,2015-16,P S SIPAH - 2,GHOSI,SIPAH,SIPAH IBRAHIMABAD,Uttar Pradesh,221603,,,,,
MAU,9620506304,2015-16,P S KAMDHENWA,GHOSI,SIPAH,SIPAH IBRAHIMABAD,Uttar Pradesh,221603,,,,,
MAU,9620403105,2015-16,SHRI BHIRAM BABA MAA YASHODA LINTER COLL,PARDAHA,ACHHAR,BHAR,Uttar Pradesh,261403,,,,,
SHRAWASTI,9510417901,2015-16,P.S. ,JAMUNHA,HARDUTTNAGAR GIRANT,CHEDI PURWA,Uttar Pradesh,271801,,,,,
SHRAWASTI,9510411301,2015-16,JHS MALHI PUR KHURD,JAMUNHA,BHAGWANPUR BHAISAHI,MALHIPUR KHURD,Uttar Pradesh,271801,,,,,
SHRAWASTI,9510411302,2015-16,P.S. MOGLA,JAMUNHA,BHAGWANPUR BHAISAHI,MALHIPUR KHURD,Uttar Pradesh,271801,,,,,
SHRAWASTI,9510411303,2015-16,P.S. ,JAMUNHA,BHAGWANPUR BHAISAHI,MALHIPUR KHURD,Uttar Pradesh,271845,,,,,
VARANASI,9670204903,2015-16,UPS ,BARAGAON,KHARAWAN,CHAK KHARAWAN,Uttar Pradesh,221204,,ChIJx38A1zPWjzkRHnvCp1iCLwA,,,
VARANASI,9670205001,2015-16,PS ,BARAGAON,KHARAWAN,BHITI,Uttar Pradesh,221201,,,,,
VARANASI,9670205101,2015-16,PS ,BARAGAON,ANEI,MAJHGAWAN,Uttar Pradesh,221201,,,,,
VARANASI,9670204303,2015-16,PS PRADEEP BAL VIDYA NIKETAN,BARAGAON,BARA GAON,BARA GAON,Uttar Pradesh,221204,,,,,
VARANASI,9670205201,2015-16,PS ,BARAGAON,ANEI,DHANNJAY PUR,Uttar Pradesh,221201,,,,,
VARANASI,9670507502,2015-16,UPS M.G.P.S. JAMEENBAIRAWAN,ARAJILINES,SUIECHAK,JAMIN BAIRAWAN,Uttar Pradesh,221302,,,,,
VARANASI,9670507601,2015-16,PS RAMPUR 'B',ARAJILINES,KASHIPUR,DEURA,Uttar Pradesh,221311,,,,,
VARANASI,9670507602,2015-16,UPS GOVINDASHARM UCHCH PRATHA,ARAJILINES,KASHIPUR,DEURA,Uttar Pradesh,221311,,,,,
VARANASI,9670507603,2015-16,PS MAA MAHESHA DEVI MEMORIAL SCH.,ARAJILINES,KASHIPUR,DEURA,Uttar Pradesh,221311,,,,,
ALLAHABAD,9451606401,2015-16,PS NISCHINT PUR,MANDA,MANJHIGANWA,NISHCHINT PUR,Uttar Pradesh,212104,,,,,
ALLAHABAD,9451708201,2015-16,GAYATRI DEVI U.M.V.,HOLAGARH,SULTAN PUR AKABAR,SANGI PUR,Uttar Pradesh,212503,,,,,
ALLAHABAD,9451708202,2015-16,P.S.,HOLAGARH,SULTAN PUR AKABAR,SANGI PUR,Uttar Pradesh,212503,,,,,
ALLAHABAD,9451708203,2015-16,GAYATRI DEVI P S,HOLAGARH,SULTAN PUR AKABAR,SANGI PUR,Uttar Pradesh,212307,,,,,
ALLAHABAD,9451709302,2015-16,DURGAWATI P.S.,HOLAGARH,KAMAI PUR,JOKHAI GANJ,Uttar Pradesh,212503,,,,,
ALLAHABAD,9451709401,2015-16,P.S.,HOLAGARH,PASCHIM  NARA,SHIV DAYAL KA PURA,Uttar Pradesh,212503,,,,,
ALLAHABAD,9451709501,2015-16,P.S.SUBAY DAR KA PURA,HOLAGARH,PASCHIM  NARA,SUBAYDAR KA PURA,Uttar Pradesh,229403,,,,,
ALLAHABAD,9451606902,2015-16,GOVT. INTER COLLEGE,MANDA,KOSARA KALA,SURWAN DALA PUR,Uttar Pradesh,212104,,,,,
VARANASI,9670102402,2015-16,UPS MAD. ZAMIYA ARVIYA FAIZUL ULUM,KASHIVIDYAPEETH,KAKARAHIA,KOTAWA,Uttar Pradesh,221105,,,,,
VARANASI,9670102403,2015-16,UPS MD. ISLAMIYA MUSLIMPURA,KASHIVIDYAPEETH,KAKARAHIA,KOTAWA,Uttar Pradesh,221105,,,,,
VARANASI,9670102501,2015-16,PS ,KASHIVIDYAPEETH,MISIRPUR,NARAUR,Uttar Pradesh,221108,,,,,
VARANASI,9670101501,2015-16,PS ,KASHIVIDYAPEETH,ADITYA NAGAR,NASIR PUR,Uttar Pradesh,221005,,,,,
VARANASI,9670102502,2015-16,UPS ,KASHIVIDYAPEETH,MISIRPUR,NARAUR,Uttar Pradesh,221108,,,,,
VARANASI,9670102805,2015-16,UPS RAM NARAYAN SHIKSHA NIKETAN,KASHIVIDYAPEETH,KESHARI PUR,GOVIND PUR,Uttar Pradesh,221108,,,,,
VARANASI,9670102806,2015-16,PS SHRADDHA CONVENT SCHOOL,KASHIVIDYAPEETH,KESHARI PUR,GOVIND PUR,Uttar Pradesh,221108,,,,,
VARANASI,9670206701,2015-16,PS SHERWANI PUR,BARAGAON,VAULIA,SHERWANIPUR,Uttar Pradesh,221201,,,ChIJTeDHljPXjzkRXS-SZluysus,A,sherwanipur
VARANASI,9670206801,2015-16,PS DHODHAIE PUR,BARAGAON,ANEI,DHODHAIE  PUR,Uttar Pradesh,221201,,,,,
VARANASI,9670207403,2015-16,UPS ,BARAGAON,DADU PUR,AKODHA,Uttar Pradesh,221209,,,,,
VARANASI,9670207404,2015-16,PS LALATA SINGH PRATH. VIDYALAY,BARAGAON,DADU PUR,AKODHA,Uttar Pradesh,221209,,,,,
VARANASI,9670207405,2015-16,UPS LALATA PURV MADH. VIDYALAY,BARAGAON,DADU PUR,AKODHA,Uttar Pradesh,221201,,,,,
VARANASI,9670207501,2015-16,PS ,BARAGAON,VIRAWN,MADHUMAKHIA,Uttar Pradesh,221201,,,,,
VARANASI,9670305704,2015-16,C.M.G. INTER COLLEGE ,HARHUA,DANDU PUR,LODHAN,Uttar Pradesh,221102,,ChIJzXATo1MsjjkR9oFznCwhmFA,,,
VARANASI,9670305801,2015-16,PS ,HARHUA,DANDU PUR,HOLAPUR,Uttar Pradesh,221003,,,,,
VARANASI,9670305901,2015-16,PS ,HARHUA,SABHAI PUR,HATIYA,Uttar Pradesh,221003,,,,,
VARANASI,9670305902,2015-16,UPS R.R. PUBL. SCHOOL ,HARHUA,SABHAI PUR,HATIYA,Uttar Pradesh,221003,,,,,
VARANASI,9670306001,2015-16,PS ,HARHUA,SABHAI PUR,VASDEV PUR,Uttar Pradesh,221303,,,,,
VARANASI,9670306302,2015-16,PS SARADAR PATEL,HARHUA,SABHAI PUR,CHUPPEYPUR,Uttar Pradesh,221105,,,,,
VARANASI,9670306303,2015-16,SARADAR PATEL BALIKA INTER COLLEGE ,HARHUA,SABHAI PUR,CHUPPEYPUR,Uttar Pradesh,221105,,,,,
VARANASI,9670306401,2015-16,PS ,HARHUA,SABHAI PUR,SABHAIPUR,Uttar Pradesh,221105,,,,,
VARANASI,9670306402,2015-16,J.C. INTER COLLEGE ,HARHUA,SABHAI PUR,SABHAIPUR,Uttar Pradesh,221105,,,,,
VARANASI,9670408201,2015-16,PS ,SEWAPURI,RAISIPUR,SATTANPUR,Uttar Pradesh,221405,,,,,
VARANASI,9670408202,2015-16,PS KRISHNA SHIKSHAN SANSTHAN,SEWAPURI,RAISIPUR,SATTANPUR,Uttar Pradesh,221405,,,ChIJ____v0bRjzkRxZ_PGhEinKI,A,sattanpur
VARANASI,9670408203,2015-16,PS RAMRAJ MAHARAJ VARUNANCHAL,SEWAPURI,RAISIPUR,SATTANPUR,Uttar Pradesh,221408,,,,,
VARANASI,9670408301,2015-16,PS ADAMAPUR,SEWAPURI,DEYEEPUR,ADAMA PUR,Uttar Pradesh,221403,,,,,
VARANASI,9670509101,2015-16,PS ASAWARI,ARAJILINES,MAHGAW,ASAWARI-,Uttar Pradesh,221311,,,,,
VARANASI,9670509201,2015-16,PS ,ARAJILINES,JAKKHINI,JAKKHINI,Uttar Pradesh,221305,,,,,
VARANASI,9670509202,2015-16,PS SARASWATI BAL VIDYA MANDIR,ARAJILINES,JAKKHINI,JAKKHINI,Uttar Pradesh,221305,,,,,
VARANASI,9670509203,2015-16,GOVT GIRLS INTER COLLAGE ,ARAJILINES,JAKKHINI,JAKKHINI,Uttar Pradesh,221305,,,,,
VARANASI,9670509701,2015-16,PS ,ARAJILINES,BASANT PUR,BASANT PUR,Uttar Pradesh,221405,,,,,
VARANASI,9670509702,2015-16,UPS ,ARAJILINES,BASANT PUR,BASANT PUR,Uttar Pradesh,221405,,ChIJAQAAUOfTjzkR7gL-gBLygRY,,,
VARANASI,9670509801,2015-16,PS ,ARAJILINES,BASANT PUR,CHAUKHANDI,Uttar Pradesh,221405,,,,,
VARANASI,9670509802,2015-16,UPS BHARATI BALIKA VIDYALAY,ARAJILINES,BASANT PUR,CHAUKHANDI,Uttar Pradesh,221405,,,,,
VARANASI,9670509803,2015-16,PS MAA SARSWATI PRATHAMIK VID.,ARAJILINES,BASANT PUR,CHAUKHANDI,Uttar Pradesh,221405,,,,,
VARANASI,9670609702,2015-16,PS S.S.P. PUBLIC SCHOOL ,CHOLAPUR,RAUNA KALA,MUNARI,Uttar Pradesh,221104,,,,,
VARANASI,9670609703,2015-16,UPS RAM MANOHAR,CHOLAPUR,RAUNA KALA,MUNARI,Uttar Pradesh,221104,,,,,
VARANASI,9670609704,2015-16,UPS SRI DARSAN MUNI VIDYALAY,CHOLAPUR,RAUNA KALA,MUNARI,Uttar Pradesh,221104,,,,,
VARANASI,9670609801,2015-16,PS ,CHOLAPUR,RAUNA KALA,HARIYADEEH,Uttar Pradesh,221104,,,,,
VARANASI,9670609802,2015-16,UPS JANATA JR. H. SCHOOL,CHOLAPUR,RAUNA KALA,HARIYADEEH,Uttar Pradesh,221104,,,,,
VARANASI,9670717801,2015-16,PS ,CHIRAIGAON,GOPPUR,AMARPATTI,Uttar Pradesh,221101,,,,,
VARANASI,9670717802,2015-16,UPS ,CHIRAIGAON,GOPPUR,AMARPATTI,Uttar Pradesh,221101,,ChIJG9hVQMQujjkRWpPUn7p7lyk,,,
VARANASI,9670718401,2015-16,PS ,CHIRAIGAON,GOPPUR,BYASPUR,Uttar Pradesh,221007,,,,,
VARANASI,9670812101,2015-16,UPS ,PINDRA,GARAKHARA,NATH PUR,Uttar Pradesh,221208,,,,,
VARANASI,9670812907,2015-16,NATIONAL INTER COLLEGE ,PINDRA,PINDRA,PINDRA,Uttar Pradesh,221206,ChIJq6qqlvjVjzkRZRnQ76cGCjs,ChIJq6qqlvjVjzkRZRnQ76cGCjs,ChIJq6qqlvjVjzkRZRnQ76cGCjs,A,pindra
VARANASI,9670802502,2015-16,SMT. MANARAJI DEVI GIRLS I.C. RAJPUR,PINDRA,AMAUT,RAJ PUR,Uttar Pradesh,221202,,,,,
VARANASI,9670802503,2015-16,SRI TAPASWI MAHARAJ INTER COLLEGE RAJPUR,PINDRA,AMAUT,RAJ PUR,Uttar Pradesh,221202,,,,,
VARANASI,9670913801,2015-16,UPS ,NAGAR NIGAM,KOTAWALI,KOTAWALI ,Uttar Pradesh,221001,,ChIJ____T2QujjkR5PXnJOAcTxM,,,
VARANASI,9670905114,2015-16,ST. JOSEPHS CONVENT SCHOOL ,NAGAR NIGAM,SHIVPUR,SHIVPUR,Uttar Pradesh,221003,,ChIJnfEL3vksjjkRxFZJhPnrUf4,ChIJnfEL3vksjjkRxFZJhPnrUf4,A,shivpur
VARANASI,9670909709,2015-16,SUDHAKAR MAHILA I.C. KHAJURI PANDEYPUR,NAGAR NIGAM,SIKRAUL,SIKARAUL,Uttar Pradesh,221002,,,,,
VARANASI,9670904917,2015-16,LALITA SHASTRI INTER COLLEGE SHIVPUR,NAGAR NIGAM,SHIVPUR,SHIVPUR--,Uttar Pradesh,221003,ChIJAQAAQFYsjjkRJWhj3bS1qnU,ChIJAQAAQFYsjjkRJWhj3bS1qnU,ChIJAQAAQFYsjjkROykCk-XkupQ,A,shivpur
VARANASI,9670909711,2015-16,G.D. GIRLS U.M.V. DAULATPUR,NAGAR NIGAM,SIKRAUL,SIKARAUL,Uttar Pradesh,221002,,,,,
ALLAHABAD,9451813301,2015-16,R.N. PUBLIC SCHOOL,KARCHHANA,BARDAHA,NOUWA,Uttar Pradesh,212301,,,,,
ALLAHABAD,9451806514,2015-16,SARSWATI GYAN MANDIR,KARCHHANA,KARCHANA,KARCHANA,Uttar Pradesh,212301,,,,,
ALLAHABAD,9451809703,2015-16,PARWATI SHIV BAL SHIKSHA NIKETAN,KARCHHANA,BARDAHA,KAITHI,Uttar Pradesh,212301,,,,,
ALLAHABAD,9451910806,2015-16,AAMA SHAH SERVODAYA U.M.VIDHYALAYA,BAHARIYA,KAHLI,KAHALI,Uttar Pradesh,212109,,,,,
GHAZIPUR,9651201902,2015-16,U.P.S. KHETAB PUR,KASIMABAD,SONBARSA,KHETABPUR,Uttar Pradesh,233230,,,,,
GHAZIPUR,9651201903,2015-16,LT. RAMDEIYA DEVI AMBEDKAR SCH. ,KASIMABAD,SONBARSA,KHETABPUR,Uttar Pradesh,233230,,,,,
GHAZIPUR,9651701705,2015-16,HAJRAT ASHI J.H.S. NURUDDINPURA,NAGAR CHHETRA,NAGAR PALIKA,WARD-17-NURUDEENPURA,Uttar Pradesh,233001,,,,,
GHAZIPUR,9651108501,2015-16,P.S. ,ZAMANIA,BETABAR,BETABAR KALA,Uttar Pradesh,233001,,,,,
GHAZIPUR,9651102710,2015-16,S.S.MANDIR ZAMANIA (P.S.),ZAMANIA,BARUIN,NAGAR. P. ZAMANIA,Uttar Pradesh,232329,,,,,
GHAZIPUR,9651102711,2015-16,S.B.V.MANDIR U.P..S.ZAMANIA,ZAMANIA,BARUIN,NAGAR. P. ZAMANIA,Uttar Pradesh,232331,,,,,
GHAZIPUR,9651102712,2015-16,HARGEN D.J.H.S.HARPUR,ZAMANIA,BARUIN,NAGAR. P. ZAMANIA,Uttar Pradesh,232329,,,ChIJuTlUD84AjjkRNDVbookXNhU,B,zamania
GHAZIPUR,9650216301,2015-16,KUSUM KALA A.J.B.V.MUBARKPUR KUDUR.,MANIHARI,MASAUDPUR,MUBARAK PUR,Uttar Pradesh,275205,,,,,
GHAZIPUR,9651607203,2015-16,SARVODAY I.C. ,SADAT,HURMUCHPUR,HURMUJPUR,Uttar Pradesh,233227,,,,,
GHAZIPUR,9651607204,2015-16,MAHA MANDLESHWAR SHRI BHAWANI NANDAN YATI I.C. VRINDABAN ,SADAT,DAULAT NAGAR,HURMUJPUR,Uttar Pradesh,233227,,,,,
GHAZIPUR,9650800510,2015-16,SRI HARDEV P.S.NSIRPUR HOLIPUR ,DEOKALI,BASUPUR,BASUPUR,Uttar Pradesh,233302,,,,,
GHAZIPUR,9651704803,2015-16,DAYANAND BAL VIDYA NIKETAN KOT,NAGAR CHHETRA,NAGAR PALIKA,WARD-24-TEDHIBAZAR,Uttar Pradesh,233001,,,,,
KAUSHAMBI,9440800106,2015-16,SHRI KARISAYAD SIDDQ AHMAD .I.C,KADA, SAURAI BUJURG,SAINI,Uttar Pradesh,212215,,,,,
KAUSHAMBI,9440112701,2015-16,PANDIT. SUNDER LAL TIWARI I.C. ,MANJHANPUR,OSA,DHERAHA MAWAI,Uttar Pradesh,212207,,,,,
KAUSHAMBI,9440810303,2015-16,M.M.U.M.V. CHOOHA PEERAN KADA KAUSHAMBI,KADA,KADA,CHUHAPIRAN,Uttar Pradesh,212215,,,,,
KAUSHAMBI,9440604005,2015-16,MADARSA VAHIDA B.B TALIM,MURATGANJ, MAHGAWAN, MAHGAWAN,Uttar Pradesh,212213,,,,,
GHAZIPUR,9650602308,2015-16,M.C.D.R.S.N.,MARDAH,INDAUR,INDAUR,Uttar Pradesh,233226,,,,,
GHAZIPUR,9650602309,2015-16,S.R.D.A.P.V.KHAJURGAW,MARDAH,INDAUR,INDAUR,Uttar Pradesh,233230,,,,,
GHAZIPUR,9651201409,2015-16,GOVT. GIRLS I.C. MUBARAKPUR ,KASIMABAD,GANGAULI,GANGAULI,Uttar Pradesh,233222,,,,,
GHAZIPUR,9651201501,2015-16,P.S. ,KASIMABAD,MAHDAUR,MAHDAUR,Uttar Pradesh,233230,,,,,
GHAZIPUR,9651103801,2015-16,P.S. ,ZAMANIA,MOHAMMAD PUR,SARUJHA,Uttar Pradesh,232329,,,,,
GHAZIPUR,9651103802,2015-16,AMAR JYOTI BAL SCHOOL,ZAMANIA,MOHAMMAD PUR,SARUJHA,Uttar Pradesh,233001,,,ChIJO0eB7PD9jTkROvyKr7PSQSs,A,sarujha
GHAZIPUR,9651103803,2015-16,U.P.S. ,ZAMANIA,MOHAMMAD PUR,SARUJHA,Uttar Pradesh,232329,,,,,
GHAZIPUR,9651103901,2015-16,P.S. KUSHI,ZAMANIA,MOHAMMAD PUR,KUSI,Uttar Pradesh,232326,,,,,
GHAZIPUR,9651103902,2015-16,BAL S N JABURNA,ZAMANIA,MOHAMMAD PUR,KUSI,Uttar Pradesh,233001,,,,,
GHAZIPUR,9651606705,2015-16,LATE.J.R.H.P.V.,SADAT,BHIMAPAR,NADEPUR,Uttar Pradesh,222223,,,,,
GHAZIPUR,9650712501,2015-16,P.S. LUDHI PUR,SAIDPUR,HASANPUR,LUDIPUR,Uttar Pradesh,233304,,,,,
GHAZIPUR,9651600118,2015-16,SRI RAJDEV A.V.P.I. COLLEGE,SADAT,PIPNAR,SADAT,Uttar Pradesh,275204,,,,,
GHAZIPUR,9651600119,2015-16,JIUT DAS U.M.V.,SADAT,SADAT,SADAT,Uttar Pradesh,275204,,,,,
ALLAHABAD,9450607901,2015-16,PS ,PHOOLPUR,SARAI HUSAINA,SARAI HUSAINA,Uttar Pradesh,212404,,ChIJDf7jyPWUDDkRaT4dMLcf4ew,,,
ALLAHABAD,9450607902,2015-16,UPS ,PHOOLPUR,SARAI HUSAINA,SARAI HUSAINA,Uttar Pradesh,212402,,,,,
ALLAHABAD,9450400601,2015-16,PS BAARENDRA,PRATAP PUR,MOHI UDDIN PUR,BARENDRA,Uttar Pradesh,212402,,,,,
ALLAHABAD,9450400701,2015-16,PS BAIJ NATH GANJ  GORINGO,PRATAP PUR,MOHI UDDIN PUR,BAIJ NATH GANJ GORINGO,Uttar Pradesh,212402,,,,,
VARANASI,9670515601,2015-16,CHAMELA DEVI BALIKA I.C. VEERSINGHPUR,ARAJILINES,KRISHNADATT PUR,VEERSINGH PUR,Uttar Pradesh,221305,,,,,
VARANASI,9670515602,2015-16,PS VEERSINGHPUR,ARAJILINES,KRISHNADATT PUR,VEERSINGH PUR,Uttar Pradesh,221305,,,,,
VARANASI,9670515901,2015-16,PS MUGAWAR,ARAJILINES,KRISHNADATT PUR,MUGWAR,Uttar Pradesh,221305,,,,,
VARANASI,9670516001,2015-16,PS BHIKHAMPUR,ARAJILINES,KRISHNADATT PUR,BHIKHAM PUR,Uttar Pradesh,221311,,,,,
VARANASI,9670902102,2015-16,PS MANJU SRI BAL NIKETAN KAKARMATTA,NAGAR NIGAM,BHELUPUR,BHELUPUR--64,Uttar Pradesh,221004,,,,,
VARANASI,9670902103,2015-16,UPS MANJU SRI SHIKSHAN SANSTHAN,NAGAR NIGAM,BHELUPUR,BHELUPUR--64,Uttar Pradesh,221004,,,,,
VARANASI,9670902201,2015-16,PS K. DURGAKUND,NAGAR NIGAM,BHELUPUR,BHELUPUR--64,Uttar Pradesh,221010,,,,,
VARANASI,9670910931,2015-16,SANATAN DHARM INTER COLLRGE,NAGAR NIGAM,DASHASHWMEDH,DASHASHSWMEDH--81,Uttar Pradesh,211001,ChIJh9QlxBwujjkRC_2zWDO8K48,ChIJh9QlxBwujjkRC_2zWDO8K48,,,
ALLAHABAD,9452002507,2015-16,AMBEDKAR VIDHALAYA,HANDIA,ASHWO DAUD PUR,HANDIA,Uttar Pradesh,221505,,,,,
ALLAHABAD,9452002508,2015-16,G.G.I.C. HANDIYA,HANDIA,ASHWO DAUD PUR,HANDIA,Uttar Pradesh,221503,,,,,
ALLAHABAD,9452002510,2015-16,NATIONAL INTER COLLEGE,HANDIA,ASHWO DAUD PUR,HANDIA,Uttar Pradesh,221503,ChIJvaKEnt9VhTkRQy_4QYLyzss,ChIJvaKEnt9VhTkRQy_4QYLyzss,ChIJvaKEnt9VhTkRQy_4QYLyzss,A,handia
ALLAHABAD,9452002511,2015-16,SARSWATI SHISHU SHIKSHA NIKETAN PS,HANDIA,ASHWO DAUD PUR,HANDIA,Uttar Pradesh,221503,,,,,
ALLAHABAD,9452003601,2015-16,PS ,HANDIA,JAGUA SONDHA,NAHAR PUR,Uttar Pradesh,221502,,,,,
ALLAHABAD,9452003602,2015-16,U.P.S. ,HANDIA,JAGUA SONDHA,NAHAR PUR,Uttar Pradesh,221502,,ChIJRzWTtbz5jzkRwgF7JKBGMHY,,,
ALLAHABAD,9452003603,2015-16,PT. KAMALA PATI TRIPATHI U.P.S.,HANDIA,JAGUA SONDHA,NAHAR PUR,Uttar Pradesh,221503,,,,,
ALLAHABAD,9452003701,2015-16,PS ,HANDIA,JARAHI,AHIRI,Uttar Pradesh,221502,,,,,
VARANASI,9670319101,2015-16,PS SRI KASHI VISWNATH CONVENT SCH.,HARHUA,SARAI KAJI,DUNIYAPUR,Uttar Pradesh,221105,,,,,
VARANASI,9670319102,2015-16,UPS SRI KASHI VISWNATH JR.HIGH SCH.,HARHUA,SARAI KAJI,DUNIYAPUR,Uttar Pradesh,221105,,,,,
VARANASI,9670319801,2015-16,PS ,HARHUA,GOSAIE PUR (MOHAWN),BHOHAR,Uttar Pradesh,221101,,,,,
VARANASI,9670411505,2015-16,SARVODAY GIRLS U.M.V. LAKHANSENPUR,SEWAPURI,LOHARADEEH,LAKHANSEN PUR,Uttar Pradesh,221403,,,,,
VARANASI,9670816902,2015-16,PS CHAKDULLA,PINDRA,SINDHORA,CHAKADULLA,Uttar Pradesh,221208,,,,,
VARANASI,9670817101,2015-16,PS ,PINDRA,PARSARA,DIGGHI,Uttar Pradesh,221206,,,,,
VARANASI,9670800101,2015-16,PS ,PINDRA,PINDRA,SAMOGARA,Uttar Pradesh,221206,,,,,
